ETH_DOLLAR,ETH_BTC,Price_Diff,Volume,Num_of_Trades,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,transactionvalue,marketcap,tweets,google_trends,fee_to_reward,fear_gear_index,Open,High,Low,Close,SMA_7,SMA_30,SMA_100,EMA_200,EMA_8,EMA_50,RSI,macd,macd_signal,macd_hist,ENGULFING,BB_upper,BB_middle,DD_lower
3322.32,0.069509,294.02999999999975,579333.40323,1311322,1197050.0,78084.0,347547.0,7753899205849477.0,608653290073160.0,0.107,6504713950.0,18.356,7.4289999999999985,0.222,5434.0,374484785185.0,31280.0,46.025,26.108,70,3046.11,3327.83,3033.8,3322.32,3143.3028571428576,3143.3028571428576,3143.3028571428576,2138.715752547339,3077.3990190788454,2524.213585967497,73.57708244935459,271.6799331858715,224.79749658638983,46.88243659948168,0,3391.5974618298574,3044.6470000000018,2697.696538170146
3263.16,0.069333,130.98000000000002,486102.53787,1014420,1159942.0,78112.0,334570.0,7733359613619651.0,608911871476350.0,0.105,4813739362.0,17.125999999999998,6.837999999999999,0.222,4150.0,383091995058.0,22429.0,44.56,24.015,76,3322.33,3330.98,3200.0,3263.16,3157.9957142857143,3157.9957142857143,3157.9957142857143,2149.9042525219925,3118.6792370613243,2553.1918767138695,70.48632407455034,274.87916645094447,234.81383055930075,40.06533589164371,0,3393.364153857893,3098.485000000002,2803.6058461421107
3307.09,0.070406,208.86999999999992,565579.67765,1224556,1125295.0,74785.0,331592.0,7737131636002595.0,599437948061800.0,0.112,4552583529.0,21.776,6.215,0.224,4046.0,375889311084.0,21107.0,41.011,23.605,71,3263.16,3320.0,3111.13,3307.09,3200.1728571428575,3200.1728571428575,3200.1728571428575,2161.4185385665496,3160.5482954921413,2582.7565089996,71.44553526512742,277.75754959080587,243.40257436560177,34.3549752252041,0,3402.730203240964,3146.495000000002,2890.2597967590405
3146.53,0.06855499999999999,199.7800000000002,635667.0542199999,1940766,1253968.0,71482.0,375155.0,7634418945061618.0,600701079417040.0,0.106,8355450167.0,15.76,7.518,0.222,6663.0,380721014856.0,31044.0,44.209,26.455,72,3307.35,3335.0,3135.22,3146.53,3198.174285714286,3198.174285714286,3198.174285714286,2171.220642660415,3157.43311871611,2604.865273352557,63.342512517717395,264.0391597477819,247.5298914420378,16.509268305744115,-100,3364.5097051730872,3171.9900000000025,2979.470294826918
3011.72,0.06739099999999999,298.1100000000001,804996.0697100002,1644472,1252144.0,72406.0,365242.0,7748330179315106.0,612564714437265.0,0.1,6634158684.0,14.54,6.947,0.221,5298.0,370816218855.0,19925.0,39.422,25.485,72,3147.18,3290.0,2991.89,3011.72,3179.611428571429,3179.611428571429,3179.611428571429,2179.583820345386,3125.0524256680856,2620.8203606720645,57.45085008551997,239.52806616993985,245.9295263876182,-6.401460217678363,0,3372.5392114403667,3157.131000000002,2941.7227885596376
3014.55,0.067445,175.80999999999997,625103.2556800001,1093813,1201169.0,68413.0,353059.0,7913977616213736.0,614331363251200.0,0.0923,6480241490.0,13.384,6.192,0.225,5395.0,356877317996.0,25625.0,39.505,23.909,73,3011.73,3125.81,2950.0,3014.55,3158.761428571429,3158.761428571429,3158.761428571429,2187.891941535979,3100.4963310751777,2636.2607386849245,57.54013337968554,217.82030833920953,240.30768277793646,-22.48737443872693,0,3372.085687381113,3157.4010000000026,2942.716312618892
3184.12,0.068097,229.67000000000007,634769.92174,1297759,1255453.0,68754.0,393842.0,8001442680733058.0,639140853283230.0,0.095,5681097687.0,15.05,5.252000000000002,0.219,4525.0,356702640322.0,25767.0,37.622,22.039,70,3014.18,3188.0,2958.33,3184.12,3178.4985714285717,3178.4985714285717,3178.4985714285717,2197.804658535621,3119.0793686140273,2657.7454155992414,62.603686573900184,211.85747461611072,234.61764114557133,-22.760166529460605,0,3375.048963704292,3159.7610000000022,2944.4730362957125
3284.82,0.066602,122.84000000000015,558127.4554,1137843,1260054.0,67679.0,388337.0,7909075028638837.0,620199194741456.0,0.095,7572706564.0,12.124,6.015,0.223,6010.0,379515477693.0,20393.0,43.702,6.982,70,3184.11,3300.0,3177.16,3284.82,3173.1414285714286,3173.1414285714286,3173.1414285714286,2208.620731585018,3155.9106200331325,2682.33657577182,65.25371346898177,212.80445703116266,230.2550043226896,-17.45054729152693,0,3401.3520729929214,3174.077000000002,2946.8019270070827
3223.43,0.06601699999999999,102.15999999999985,421156.09084,777622,1186758.0,71428.0,366972.0,8126166710677931.0,634336628316320.0,0.07400000000000001,4027773510.0,11.059,5.145,0.224,3394.0,382857734884.0,22018.0,39.291,5.875,78,3284.81,3309.16,3207.0,3223.43,3167.4657142857145,3167.4657142857145,3167.4657142857145,2218.7183362458636,3170.9149266924364,2703.5559257415525,62.35282857581167,206.22406482607676,225.44881642336702,-19.224751597290265,0,3409.2719547315814,3180.370000000002,2951.468045268423
3238.0,0.06575399999999999,145.5799999999999,406479.07654,803263,1183893.0,78149.0,349145.0,8084736915283730.0,637610485924440.0,0.073,4005326456.0,10.872,5.348,0.221,3383.0,377297259579.0,21837.0,38.209,5.644,76,3223.36,3272.0,3126.42,3238.0,3157.5957142857146,3157.5957142857146,3157.5957142857146,2228.86044235287,3185.822720760784,2724.5145168889426,62.775786722452274,199.88063429700833,220.33517999809527,-20.454545701086943,0,3411.760234086779,3199.5740000000023,2987.387765913226
3321.28,0.06711,147.8699999999999,602103.44614,1520784,1245624.0,80991.0,360999.0,7981274149097880.0,622148035597900.0,0.0783,8042348642.0,17.743,8.82,0.225,6456.0,389616182009.0,37143.0,45.26,7.506,79,3238.0,3377.89,3230.02,3321.28,3182.5600000000004,3182.5600000000004,3182.5600000000004,2239.7302886976177,3215.9243383694984,2747.917084854082,65.18355825222572,199.27628691045038,216.1234013805663,-16.847114470115912,0,3411.4163673667013,3199.470000000002,2987.523632633303
3170.62,0.06650199999999999,210.54,540480.07853,984324,1247051.0,91844.0,342458.0,8124013832606506.0,641091453663690.0,0.0774,9359276184.0,23.083,11.566,0.221,7505.0,383644042754.0,26620.0,42.067,8.621,79,3321.28,3357.85,3147.31,3170.62,3205.2599999999998,3205.2599999999998,3205.2599999999998,2248.992872889681,3205.856707620721,2764.493669761765,57.88857146668936,184.5133789932279,209.8013969030986,-25.288017909870717,0,3398.276277650349,3190.216000000002,2982.155722349655
3226.87,0.06589400000000001,168.0,483697.69443999993,1031704,1184780.0,85144.0,318290.0,8224447187059722.0,646706494188250.0,0.075,7411488878.0,27.227,13.331,0.224,6256.0,373563641235.0,27634.0,35.535,9.014,73,3170.63,3248.0,3080.0,3226.87,3235.5914285714284,3235.5914285714284,3235.5914285714284,2258.7229935574455,3210.5263281494495,2782.6260748691466,59.701915052627996,175.3314610638572,202.90740973525033,-27.57594867139312,0,3377.3996934004267,3182.1940000000022,2986.9883065995778
3093.2,0.06603200000000001,196.69999999999985,442298.47372,959232,1175063.0,84563.0,324793.0,8272830381901533.0,650808190493760.0,0.0732,5369694613.0,26.565,12.417,0.221,4570.0,367122908449.0,22451.0,33.142,8.943999999999997,75,3226.88,3250.0,3053.3,3093.2,3222.6028571428574,3222.6028571428574,3222.6028571428574,2267.0262473528937,3184.4538107829053,2794.8054444821214,53.77588564148525,155.47643748883593,193.42121528596743,-37.94477779713151,-100,3378.4811964981172,3176.861000000002,2975.240803501887
3273.45,0.066726,219.82000000000016,451027.80711000005,802187,1119072.0,82066.0,308780.0,8289887146996101.0,649094153247640.0,0.0774,6640132496.0,38.306,13.743,0.224,5934.0,371874614590.0,30536.0,33.552,9.291,71,3093.06,3280.0,3060.18,3273.45,3220.9785714285717,3220.9785714285717,3220.9785714285717,2277.0404140459,3204.2307417200373,2813.5758192083126,59.59944938129249,152.52761346294938,185.24249492136383,-32.71488145841445,100,3378.344450161803,3203.0340000000024,3027.723549838202
3244.48,0.066372,76.69000000000005,262360.34921,539377,1131721.0,83726.0,328324.0,8203336534307854.0,641045581119160.0,0.0795,4609132846.0,28.725,10.965,0.223,4073.0,380419361824.0,22253.0,32.486,7.887,78,3273.89,3287.0,3210.31,3244.48,3223.9857142857145,3223.9857142857145,3223.9857142857145,2286.6666785827565,3213.175021337807,2830.474022376614,58.32755252776253,146.16807767670844,177.42761147243274,-31.25953379572431,0,3348.8914082065007,3226.0270000000023,3103.162591793504
3223.47,0.066101,132.65999999999985,335806.7827,661232,1147150.0,84516.0,324247.0,8201632246130318.0,644357088134040.0,0.0807,4985215324.0,30.865,11.235,0.222,4346.0,376783098956.0,25430.0,32.47,8.523,72,3244.75,3285.0,3152.34,3223.47,3221.9100000000003,3221.9100000000003,3221.9100000000003,2295.98810466651,3215.4627943738496,2845.885629342237,57.37131303616818,137.84379091909295,169.51084736176477,-31.66705644267182,0,3349.6861101196146,3229.9620000000023,3110.23788988039
3229.64,0.068734,204.94999999999985,625347.27541,1228525,1198993.0,86918.0,334370.0,8340276088573413.0,653900248361580.0,0.0777,6854258542.0,33.218,13.597,0.222,5717.0,377728559747.0,29169.0,32.337,10.104,73,3223.47,3347.95,3143.0,3229.64,3208.818571428572,3208.818571428572,3208.818571428572,2305.2781732767935,3218.613284512994,2860.9348203484237,57.59119658411854,130.24323814980335,161.65732551937248,-31.41408736956913,0,3338.498156679749,3224.4440000000022,3110.3898433202553
3429.2,0.072812,287.23,863071.13092,1772849,1206314.0,81212.0,349278.0,8440001772870019.0,663093590440387.0,0.0811,9611594855.0,37.489,15.139,0.223,7968.0,391544999796.0,34500.0,39.083,10.01,73,3229.14,3476.0,3188.77,3429.2,3245.758571428572,3245.758571428572,3245.758571428572,2316.4614750352334,3265.4103323989953,2883.2197293543677,64.05013392669322,138.72345192714283,157.07055080092655,-18.34709887378372,0,3412.604696927627,3245.0210000000025,3077.4373030723777
3826.82,0.078401,459.78000000000014,845759.95868,2022132,1225104.0,77894.0,355168.0,8312709922363624.0,652093297866350.0,0.094,9899837507.0,44.124,17.272000000000002,0.223,8081.0,419536415462.0,39148.0,54.74100000000001,9.779,71,3429.19,3842.0,3382.22,3826.82,3331.465714285715,3331.465714285715,3331.465714285715,2331.489918069709,3390.1680363103296,2920.2236615365496,72.90487122673251,175.50557438030455,160.75755551680214,14.74801886350241,0,3690.674571556016,3303.903000000003,2917.13142844399
3785.82,0.07686799999999999,119.7600000000002,525165.7996,1402190,1261034.0,73321.0,365893.0,8523834278571826.0,675133928081090.0,0.0846,11900923686.0,34.836,17.458,0.22,9437.0,442797569623.0,29021.0,52.383,8.775,74,3826.82,3836.8,3717.04,3785.82,3430.411428571429,3430.411428571429,3430.411428571429,2345.9608641585673,3478.090694908034,2954.1686159860965,70.96391260993613,199.05275779084104,168.41659597160992,30.63616181923112,0,3833.8207173603855,3350.3570000000027,2866.89328263962
3938.11,0.07877,322.82999999999987,655903.7573899999,1678132,1198777.0,71969.0,328109.0,8611169869585774.0,676640694981190.0,0.09,9687334703.0,51.881,24.628,0.223,8081.0,456026796199.0,37655.0,57.506,11.32,74,3785.82,4027.88,3705.05,3938.11,3525.3628571428576,3525.3628571428576,3525.3628571428576,2361.8031441171884,3580.3172071506933,2992.7545526140925,73.75851688366483,227.38148829435704,180.20957443615936,47.171913858197684,0,4006.273341910715,3427.1060000000025,2847.93865808929
3885.52,0.077832,137.5,364478.1193,996623,1189085.0,74381.0,333691.0,8536796882821518.0,665870338395790.0,0.0893,6053454504.0,40.978,20.483,0.224,5091.0,458749862226.0,31096.0,47.779,10.141,72,3938.11,3970.0,3832.5,3885.52,3616.940000000001,3616.940000000001,3616.940000000001,2376.964505867266,3648.140050006095,3027.7649623155007,71.2097044625894,242.7899069134155,192.7256409316106,50.06426598180491,0,4114.341737093338,3492.9710000000027,2871.6002629066675
3950.29,0.076316,150.0,365759.8597,1083584,1136326.0,72244.0,322296.0,8703865723670646.0,689461726729460.0,0.0868,4651310077.0,39.975,18.963,0.221,4093.0,459148221248.0,21893.0,44.494,9.601,73,3885.61,3980.0,3830.0,3950.29,3720.771428571429,3720.771428571429,3720.771428571429,2392.6194859083876,3715.2844833380736,3063.9424147737163,72.47142963292936,257.26203082392067,205.63291891007262,51.62911191384805,0,4192.232759198355,3578.6800000000026,2965.1272408016503
3926.77,0.07455,105.6999999999998,397768.5783,865160,1206493.0,73325.0,339866.0,8742403386856595.0,686825994814580.0,0.0872,7144475066.0,39.849,19.705,0.223,5922.0,461713160073.0,28865.0,44.919,9.451,79,3950.28,3970.0,3864.3,3926.77,3820.3614285714293,3820.3614285714293,3820.3614285714293,2407.8846651530803,3762.2812648185018,3097.7787906649432,71.25032301424457,263.79258909199234,217.26485294645656,46.52773614553578,0,4252.7602447645495,3644.0120000000024,3035.2637552354554
3434.57,0.073272,942.15,1203536.0020899998,2359100,1308071.0,76559.0,372377.0,8748139881250414.0,684845791968178.0,0.11,12362044490.0,59.593,20.875,0.224,9451.0,433190255783.0,27853.0,57.735,13.298,79,3926.67,3947.15,3005.0,3434.57,3821.1285714285723,3821.1285714285723,3821.1285714285723,2418.100439629169,3689.456539303279,3110.9862890702398,51.64074555958925,226.63912233231122,219.13970682362748,7.4994155086837395,0,4231.198005972545,3663.021000000002,3094.8439940274593
3499.0,0.07596900000000001,344.84000000000015,780611.7657,1783652,1178449.0,67792.0,334954.0,8823540637162922.0,695134247875860.0,0.0783,8935465855.0,48.276,19.662,0.222,7582.0,403763027707.0,27909.0,48.146,11.757,47,3434.84,3560.0,3215.16,3499.0,3774.2971428571436,3774.2971428571436,3774.2971428571436,2428.8556591353467,3647.1328639025505,3126.2025130282695,53.446925328217674,200.08721393276255,215.32920824545448,-15.24199431269193,0,4193.830953867429,3690.574000000002,3187.317046132575
3424.93,0.07381900000000001,176.65999999999985,628553.8831,1147283,1219850.0,72831.0,345912.0,8774507686323893.0,689926034060050.0,0.0864,8615671350.0,48.178,19.398,0.223,7063.0,409826085218.0,31098.0,40.929,11.45,45,3499.01,3567.06,3390.4,3424.93,3722.7414285714294,3722.7414285714294,3722.7414285714294,2438.766846606637,3597.7544497019835,3137.917316438926,51.08475303340333,171.09552257775658,206.4824711119149,-35.38694853415831,-100,4151.6736820022525,3710.103000000002,3268.532317997751
3208.86,0.07155,364.1100000000001,633026.2659,1128069,1244706.0,72270.0,386955.0,8843923814569554.0,693479010414680.0,0.0762,7978595212.0,29.477,13.765999999999998,0.223,6410.0,394919300475.0,27963.0,37.664,9.232,46,3424.94,3514.11,3150.0,3208.86,3618.562857142858,3618.562857142858,3618.562857142858,2446.429465048362,3511.3334608793207,3140.6993824609285,44.85669151060445,129.1950746776497,191.02499182506185,-61.82991714741215,0,4199.906765738257,3688.0690000000022,3176.231234261748
3267.21,0.07233099999999999,148.3699999999999,413524.1761,833958,1249131.0,76397.0,456672.0,8928544734610784.0,695876928434270.0,0.0678,7476566548.0,17.858,8.972000000000003,0.225,5985.0,385561658755.0,21104.0,33.376999999999995,6.119,31,3208.85,3348.37,3200.0,3267.21,3530.232857142858,3530.232857142858,3530.232857142858,2454.5964355453934,3457.0838029061383,3145.6605831487354,46.744916486234125,99.54948074249296,172.72988960854806,-73.1804088660551,0,4191.214025279572,3632.1080000000024,3073.0019747204333
3404.21,0.073976,243.05999999999997,408858.9595,1089138,1211272.0,80377.0,395828.0,9056575668366612.0,715310913983040.0,0.068,4158676700.0,18.405,9.126,0.22,3433.0,395993646341.0,23123.0,33.121,5.431,32,3267.1,3474.16,3231.1,3404.21,3452.221428571429,3452.221428571429,3452.221428571429,2464.0453267339963,3445.3340689269967,3155.799775966432,50.98841501493775,86.11718371930783,155.4073484307,-69.29016471139218,0,4157.9492585096,3593.9470000000024,3029.9447414904043
3285.35,0.073102,321.8100000000004,647855.7199,1363198,1267491.0,76077.0,463922.0,8927384219803426.0,695483195384630.0,0.0716,6249299365.0,22.643,11.466,0.225,4930.0,382769843501.0,25019.0,32.516,8.431000000000001,44,3404.3,3430.3,3108.49,3285.35,3360.59,3360.59,3360.59,2472.217512537638,3409.782053609886,3160.880176908925,47.45537741256076,65.13020247642135,137.35191923984428,-72.22171676342293,0,4068.8268090365564,3528.671000000002,2988.515190963448
3434.37,0.072905,167.1000000000004,373634.9026,894664,1231240.0,78372.0,393454.0,8875160844269842.0,693890923112180.0,0.0747,5361876674.0,23.52,8.795,0.223,4355.0,392185050348.0,25406.0,32.7,6.965,30,3285.09,3437.05,3269.95,3434.37,3360.5614285714287,3360.5614285714287,3360.5614285714287,2481.7911691293034,3415.2460416965782,3171.605268010536,51.95066655706272,59.83282170234861,121.84809973234515,-62.01527802999654,100,3969.608911786306,3483.556000000002,2997.5030882136975
3613.55,0.07509199999999999,258.3799999999996,428507.5278,977023,1207590.0,77512.0,389445.0,8926846692760307.0,701955624632320.0,0.07200000000000001,9683216937.0,21.032,9.56,0.223,8019.0,406128725318.0,27473.0,33.35,6.692,49,3434.37,3616.16,3357.78,3613.55,3376.925714285714,3376.925714285714,3376.925714285714,2493.0524510285145,3459.3135879862275,3188.936433970907,56.74268588761524,69.294157885598,111.33731136299572,-42.04315347739772,0,3838.899744150493,3449.8820000000023,3060.8642558495117
3567.98,0.074728,195.14000000000038,467985.4919,1081868,1224358.0,84901.0,371017.0,8925608590396693.0,703596700008350.0,0.0777,5961700599.0,27.555,11.707,0.222,4869.0,422730125266.0,26187.0,34.463,7.66,53,3613.55,3676.28,3481.14,3567.98,3397.3614285714284,3397.3614285714284,3397.3614285714284,2503.7482475356933,3483.4616795448437,3203.8008875406754,55.2339559000417,72.28199497634205,103.52624808566499,-31.24425310932294,0,3660.570605179496,3414.003000000002,3167.435394820508
3399.81,0.07186000000000001,244.09999999999994,398888.3705,867583,1187578.0,79592.0,364185.0,8933334532238790.0,701788561755640.0,0.07200000000000001,7943229273.0,23.183000000000003,11.209,0.223,6689.0,409088356941.0,30198.0,31.62,6.295,48,3567.97,3594.17,3350.07,3399.81,3424.64,3424.64,3424.64,2512.6642848736465,3464.8724174237673,3211.4875194018255,49.955145753112426,60.383895888163806,94.89777764616476,-34.51388175800095,0,3656.816726793362,3410.527000000002,3164.237273206642
3435.64,0.071139,173.07999999999993,315162.7627,692204,1143196.0,77766.0,359468.0,9064208774309434.0,709708201273610.0,0.0693,5031028834.0,17.175,8.309,0.223,4401.0,406780612734.0,26790.0,29.874,4.869,50,3399.89,3541.96,3368.88,3435.64,3448.7014285714286,3448.7014285714286,3448.7014285714286,2521.848122835103,3458.37632466293,3220.2778127586166,51.02901571484202,53.2321214357371,86.56464640407923,-33.33252496834213,0,3644.2312598647773,3404.1910000000016,3164.150740135226
3328.62,0.070452,178.79000000000042,312948.0013,687285,1128226.0,82861.0,347728.0,9060887137566946.0,712986779273270.0,0.0748,3837693197.0,21.591,8.087,0.221,3402.0,397799356325.0,28850.0,27.546,5.874,53,3435.64,3456.53,3277.74,3328.62,3437.902857142857,3437.902857142857,3437.902857142857,2529.875703702415,3429.5415858489455,3224.526525983769,47.73424536714767,38.48503750365671,76.94872462399472,-38.46368712033801,0,3638.2004106053378,3394.560000000002,3150.9195893946667
